# Integration weights for the "Symmetric family 2, k=30" formula (Table 2) over the reference triangle [(0, 0), (1, 0), (0, 1)].
# The integration point coordinates (x_i, y_i, z_i) are barycentric i.e. x_i + y_i + z_i = 1.
# For the reference triangle, \int f(r) dr is approximated by \sum_i w_i f((y_i, z_i))
# 
# w_i x_i y_i z_i
1.422216833843747107e-03 4.715791024217214078e-02 9.056841795156563846e-01 4.715791024217141914e-02
2.046249484173599201e-03 2.416137624515243831e-01 2.275838429500007254e-02 7.356278532534754611e-01
2.046249484173599201e-03 7.356278532534755721e-01 2.416137624515244109e-01 2.275838429500001703e-02
2.046249484173599201e-03 2.275838429500010029e-02 7.356278532534756831e-01 2.416137624515242166e-01
2.046249484173599201e-03 7.356278532534755721e-01 2.275838429500007254e-02 2.416137624515243554e-01
2.046249484173599201e-03 2.416137624515244386e-01 7.356278532534756831e-01 2.275838429499987825e-02
2.046249484173599201e-03 2.275838429499986437e-02 2.416137624515246884e-01 7.356278532534754611e-01
4.436327253008670764e-03 2.527812471879329337e-01 1.238119787706746522e-01 6.234067740413924419e-01
4.436327253008670764e-03 6.234067740413924419e-01 2.527812471879329892e-01 1.238119787706745689e-01
4.436327253008670764e-03 1.238119787706746244e-01 6.234067740413926639e-01 2.527812471879327116e-01
4.436327253008670764e-03 6.234067740413924419e-01 1.238119787706746522e-01 2.527812471879329337e-01
4.436327253008670764e-03 2.527812471879329337e-01 6.234067740413926639e-01 1.238119787706744024e-01
4.436327253008670764e-03 1.238119787706745134e-01 2.527812471879331557e-01 6.234067740413923309e-01
3.767161464773240067e-03 1.849061063839171071e-01 1.158819672361005998e-01 6.992119263799823070e-01
3.767161464773240067e-03 6.992119263799821960e-01 1.849061063839171626e-01 1.158819672361006414e-01
3.767161464773240067e-03 1.158819672361006137e-01 6.992119263799824180e-01 1.849061063839169128e-01
3.767161464773240067e-03 6.992119263799821960e-01 1.158819672361005998e-01 1.849061063839171903e-01
3.767161464773240067e-03 1.849061063839171903e-01 6.992119263799824180e-01 1.158819672361003361e-01
3.767161464773240067e-03 1.158819672361003777e-01 1.849061063839173846e-01 6.992119263799823070e-01
3.892064366165422402e-03 4.680301736511254251e-01 6.393965269774919136e-02 4.680301736511253696e-01
3.892064366165422402e-03 4.680301736511254251e-01 4.680301736511254251e-01 6.393965269774914972e-02
3.892064366165422402e-03 6.393965269774909421e-02 4.680301736511256472e-01 4.680301736511252031e-01
4.232750726644443694e-04 1.268660467446759872e-02 1.268660467446788495e-02 9.746267906510645007e-01
4.232750726644443694e-04 9.746267906510645007e-01 1.268660467446756403e-02 1.268660467446793526e-02
4.232750726644443694e-04 1.268660467446802720e-02 9.746267906510646117e-01 1.268660467446736106e-02
3.402003378050936274e-03 1.937043771536401393e-01 6.651744478188162391e-02 7.397781780644782090e-01
3.402003378050936274e-03 7.397781780644782090e-01 1.937043771536401393e-01 6.651744478188165166e-02
3.402003378050936274e-03 6.651744478188165166e-02 7.397781780644784311e-01 1.937043771536398618e-01
3.402003378050936274e-03 7.397781780644782090e-01 6.651744478188162391e-02 1.937043771536401671e-01
3.402003378050936274e-03 1.937043771536401393e-01 7.397781780644784311e-01 6.651744478188137411e-02
3.402003378050936274e-03 6.651744478188137411e-02 1.937043771536404169e-01 7.397781780644782090e-01
6.033482842710588111e-04 7.640124843938754517e-02 4.438781377061361451e-03 9.191599701835511116e-01
6.033482842710588111e-04 9.191599701835511116e-01 7.640124843938754517e-02 4.438781377061343236e-03
6.033482842710588111e-04 4.438781377061551403e-03 9.191599701835511116e-01 7.640124843938733701e-02
6.033482842710588111e-04 9.191599701835510006e-01 4.438781377061361451e-03 7.640124843938764232e-02
6.033482842710588111e-04 7.640124843938767008e-02 9.191599701835511116e-01 4.438781377061218336e-03
6.033482842710588111e-04 4.438781377061107314e-03 7.640124843938789212e-02 9.191599701835510006e-01
3.693455917457142811e-03 1.215915082227278926e-01 1.215915082227281563e-01 7.568169835545439650e-01
3.693455917457142811e-03 7.568169835545439650e-01 1.215915082227278926e-01 1.215915082227281424e-01
3.693455917457142811e-03 1.215915082227281840e-01 7.568169835545440760e-01 1.215915082227277955e-01
9.794742889466213302e-04 2.090480874526896293e-01 4.663579392688626570e-03 7.862883331546217658e-01
9.794742889466213302e-04 7.862883331546217658e-01 2.090480874526896293e-01 4.663579392688604885e-03
9.794742889466213302e-04 4.663579392688688152e-03 7.862883331546218768e-01 2.090480874526894350e-01
9.794742889466213302e-04 7.862883331546217658e-01 4.663579392688626570e-03 2.090480874526896016e-01
9.794742889466213302e-04 2.090480874526897126e-01 7.862883331546218768e-01 4.663579392688466108e-03
9.794742889466213302e-04 4.663579392688438352e-03 2.090480874526899346e-01 7.862883331546215437e-01
1.137222950499338758e-03 2.985429940592426723e-01 4.703681764477045391e-03 6.967533241762803309e-01
1.137222950499338758e-03 6.967533241762803309e-01 2.985429940592426168e-01 4.703681764477052329e-03
1.137222950499338758e-03 4.703681764477052329e-03 6.967533241762805529e-01 2.985429940592424503e-01
1.137222950499338758e-03 6.967533241762803309e-01 4.703681764477045391e-03 2.985429940592426168e-01
1.137222950499338758e-03 2.985429940592427278e-01 6.967533241762803309e-01 4.703681764476885796e-03
1.137222950499338758e-03 4.703681764476913552e-03 2.985429940592429499e-01 6.967533241762802199e-01
2.682342423093154148e-03 3.343790400340310720e-01 2.518206670386871279e-02 6.404388932621002395e-01
2.682342423093154148e-03 6.404388932621003505e-01 3.343790400340310720e-01 2.518206670386857748e-02
2.682342423093154148e-03 2.518206670386874402e-02 6.404388932621004615e-01 3.343790400340308500e-01
2.682342423093154148e-03 6.404388932621002395e-01 2.518206670386871279e-02 3.343790400340310720e-01
2.682342423093154148e-03 3.343790400340310720e-01 6.404388932621003505e-01 2.518206670386857748e-02
2.682342423093154148e-03 2.518206670386857748e-02 3.343790400340312940e-01 6.404388932621001285e-01
2.935034901532762065e-03 1.232308023806951147e-01 6.577657382474288994e-02 8.109926237945619398e-01
2.935034901532762065e-03 8.109926237945619398e-01 1.232308023806950870e-01 6.577657382474297321e-02
2.935034901532762065e-03 6.577657382474300096e-02 8.109926237945621619e-01 1.232308023806948372e-01
2.935034901532762065e-03 8.109926237945619398e-01 6.577657382474288994e-02 1.232308023806951702e-01
2.935034901532762065e-03 1.232308023806951702e-01 8.109926237945621619e-01 6.577657382474266790e-02
2.935034901532762065e-03 6.577657382474264014e-02 1.232308023806954478e-01 8.109926237945619398e-01
5.651511771468741008e-03 3.385141624298457219e-01 1.261240949849894710e-01 5.353617425851647793e-01
5.651511771468741008e-03 5.353617425851647793e-01 3.385141624298457774e-01 1.261240949849894433e-01
5.651511771468741008e-03 1.261240949849894433e-01 5.353617425851650014e-01 3.385141624298455554e-01
5.651511771468741008e-03 5.353617425851647793e-01 1.261240949849894710e-01 3.385141624298457774e-01
5.651511771468741008e-03 3.385141624298457219e-01 5.353617425851650014e-01 1.261240949849892212e-01
5.651511771468741008e-03 1.261240949849893322e-01 3.385141624298458884e-01 5.353617425851647793e-01
7.158242634833792729e-03 3.544036021806874492e-01 1.948709509235184711e-01 4.507254468957940796e-01
7.158242634833792729e-03 4.507254468957940796e-01 3.544036021806875603e-01 1.948709509235183601e-01
7.158242634833792729e-03 1.948709509235183879e-01 4.507254468957942461e-01 3.544036021806873937e-01
7.158242634833792729e-03 4.507254468957940796e-01 1.948709509235184711e-01 3.544036021806874492e-01
7.158242634833792729e-03 3.544036021806874492e-01 4.507254468957941351e-01 1.948709509235184156e-01
7.158242634833792729e-03 1.948709509235183879e-01 3.544036021806876158e-01 4.507254468957940241e-01
6.463011725059145812e-03 2.630682977578082671e-01 1.910014245722831405e-01 5.459302776699086479e-01
6.463011725059145812e-03 5.459302776699086479e-01 2.630682977578083781e-01 1.910014245722829740e-01
6.463011725059145812e-03 1.910014245722831405e-01 5.459302776699086479e-01 2.630682977578082671e-01
6.463011725059145812e-03 5.459302776699086479e-01 1.910014245722831405e-01 2.630682977578082116e-01
6.463011725059145812e-03 2.630682977578083781e-01 5.459302776699086479e-01 1.910014245722829740e-01
6.463011725059145812e-03 1.910014245722829462e-01 2.630682977578085446e-01 5.459302776699084259e-01
5.376425482716403956e-03 1.824095615174528562e-01 1.824095615174531060e-01 6.351808769650940656e-01
5.376425482716403956e-03 6.351808769650939546e-01 1.824095615174529394e-01 1.824095615174531060e-01
5.376425482716403956e-03 1.824095615174531892e-01 6.351808769650940656e-01 1.824095615174526896e-01
3.140798290445830782e-03 4.345661739646696220e-01 2.753340612454989803e-02 5.379004199107805251e-01
3.140798290445830782e-03 5.379004199107804141e-01 4.345661739646697330e-01 2.753340612454985292e-02
3.140798290445830782e-03 2.753340612454985292e-02 5.379004199107807471e-01 4.345661739646694555e-01
3.140798290445830782e-03 5.379004199107805251e-01 2.753340612454989803e-02 4.345661739646695665e-01
3.140798290445830782e-03 4.345661739646697330e-01 5.379004199107805251e-01 2.753340612454968639e-02
3.140798290445830782e-03 2.753340612454982517e-02 4.345661739646698440e-01 5.379004199107804141e-01
2.350968497052982695e-03 1.640709870698783268e-01 2.806392198137297803e-02 8.078650909487486986e-01
2.350968497052982695e-03 8.078650909487485876e-01 1.640709870698783546e-01 2.806392198137305782e-02
2.350968497052982695e-03 2.806392198137314109e-02 8.078650909487486986e-01 1.640709870698781048e-01
2.350968497052982695e-03 8.078650909487486986e-01 2.806392198137297803e-02 1.640709870698783268e-01
2.350968497052982695e-03 1.640709870698784933e-01 8.078650909487486986e-01 2.806392198137286353e-02
2.350968497052982695e-03 2.806392198137273863e-02 1.640709870698786876e-01 8.078650909487485876e-01
7.798045662912895561e-03 3.622872793529497981e-01 2.754254412941004038e-01 3.622872793529497981e-01
7.798045662912895561e-03 3.622872793529497981e-01 3.622872793529499091e-01 2.754254412941002927e-01
7.798045662912895561e-03 2.754254412941002927e-01 3.622872793529499647e-01 3.622872793529497426e-01
9.152534380744136453e-04 4.268199970608040072e-02 1.590241626893470692e-02 9.414155840249848195e-01
9.152534380744136453e-04 9.414155840249848195e-01 4.268199970608032440e-02 1.590241626893485610e-02
9.152534380744136453e-04 1.590241626893496019e-02 9.414155840249849305e-01 4.268199970608010929e-02
9.152534380744136453e-04 9.414155840249848195e-01 1.590241626893470692e-02 4.268199970608047011e-02
9.152534380744136453e-04 4.268199970608055338e-02 9.414155840249849305e-01 1.590241626893451610e-02
9.152534380744136453e-04 1.590241626893440854e-02 4.268199970608076849e-02 9.414155840249848195e-01
1.910940273547509591e-03 9.395979465272986941e-02 2.729423065209577587e-02 8.787459746951743478e-01
1.910940273547509591e-03 8.787459746951742368e-01 9.395979465272985554e-02 2.729423065209590771e-02
1.910940273547509591e-03 2.729423065209590771e-02 8.787459746951744588e-01 9.395979465272963349e-02
1.910940273547509591e-03 8.787459746951743478e-01 2.729423065209577587e-02 9.395979465272988329e-02
1.910940273547509591e-03 9.395979465272996656e-02 8.787459746951744588e-01 2.729423065209557464e-02
1.910940273547509591e-03 2.729423065209552607e-02 9.395979465273017472e-02 8.787459746951742368e-01
9.599402787344584213e-04 1.354088535199344523e-01 5.691211445416104013e-03 8.588999350346494532e-01
9.599402787344584213e-04 8.588999350346494532e-01 1.354088535199344245e-01 5.691211445416122228e-03
9.599402787344584213e-04 5.691211445416122228e-03 8.588999350346496753e-01 1.354088535199341470e-01
9.599402787344584213e-04 8.588999350346494532e-01 5.691211445416104013e-03 1.354088535199344523e-01
9.599402787344584213e-04 1.354088535199345356e-01 8.588999350346496753e-01 5.691211445415844672e-03
9.599402787344584213e-04 5.691211445415858550e-03 1.354088535199347854e-01 8.588999350346493422e-01
6.202479514073002374e-03 4.367432485484601945e-01 1.265135029030796388e-01 4.367432485484602500e-01
6.202479514073002374e-03 4.367432485484601945e-01 4.367432485484602500e-01 1.265135029030796110e-01
6.202479514073002374e-03 1.265135029030795555e-01 4.367432485484603610e-01 4.367432485484601390e-01
7.457275381342877603e-03 2.724280407839281826e-01 2.724280407839283491e-01 4.551439184321435238e-01
7.457275381342877603e-03 4.551439184321434128e-01 2.724280407839282936e-01 2.724280407839282936e-01
7.457275381342877603e-03 2.724280407839283491e-01 4.551439184321435794e-01 2.724280407839280715e-01
1.321283961581625225e-03 3.962215147396591086e-01 5.162347016621323531e-03 5.986161382437196199e-01
1.321283961581625225e-03 5.986161382437196199e-01 3.962215147396591086e-01 5.162347016621271489e-03
1.321283961581625225e-03 5.162347016621271489e-03 5.986161382437198419e-01 3.962215147396588311e-01
1.321283961581625225e-03 5.986161382437196199e-01 5.162347016621323531e-03 3.962215147396590531e-01
1.321283961581625225e-03 3.962215147396591086e-01 5.986161382437197309e-01 5.162347016621215978e-03
1.321283961581625225e-03 5.162347016621215978e-03 3.962215147396593862e-01 5.986161382437193978e-01
1.395659059870383873e-03 4.973193390003085579e-01 5.361321999382866882e-03 4.973193390003085579e-01
1.395659059870383873e-03 4.973193390003086689e-01 4.973193390003086134e-01 5.361321999382717696e-03
1.395659059870383873e-03 5.361321999382828718e-03 4.973193390003087799e-01 4.973193390003083358e-01
1.678108557332011041e-04 2.948404259767394009e-02 5.337086606944912298e-04 9.699822487416316363e-01
1.678108557332011041e-04 9.699822487416315253e-01 2.948404259767390539e-02 5.337086606945692924e-04
1.678108557332011041e-04 5.337086606946317424e-04 9.699822487416317474e-01 2.948404259767356539e-02
1.678108557332011041e-04 9.699822487416316363e-01 5.337086606944912298e-04 2.948404259767387070e-02
1.678108557332011041e-04 2.948404259767406499e-02 9.699822487416317474e-01 5.337086606941321421e-04
1.678108557332011041e-04 5.337086606941911227e-04 2.948404259767422458e-02 9.699822487416315253e-01
