# Integration weights for the "1d Gauss, m=80" formula (Table 2) over the reference triangle [(0, 0), (1, 0), (0, 1)].
# The integration point coordinates (x_i, y_i, z_i) are barycentric i.e. x_i + y_i + z_i = 1.
# For the reference triangle, \int f(r) dr is approximated by \sum_i w_i f((y_i, z_i))
# 
# w_i x_i y_i z_i
5.876337720525264186e-05 3.016182606134121258e-01 2.280162337111052429e-02 6.755801160154772944e-01
5.465033699458046170e-05 2.848632686912675460e-01 2.153498581866997164e-02 6.936017454900624823e-01
5.061082014608494811e-05 2.683789790839611333e-01 2.028881271760607508e-02 7.113322081984327916e-01
4.666226975935855637e-05 2.521901857296557914e-01 1.906497843069360210e-02 7.287448358396506620e-01
4.282098721322430168e-05 2.363212381122226091e-01 1.786532372101945487e-02 7.458134381667579360e-01
3.910204532631688398e-05 2.207960046373347307e-01 1.669165298330282932e-02 7.625123423793624955e-01
3.551920978391597038e-05 2.056378367321577416e-01 1.554573152991678420e-02 7.788164317379254742e-01
3.208486928541658470e-05 1.908695337226373745e-01 1.442928293569478715e-02 7.947011833416678384e-01
2.880997481308116554e-05 1.765133085412138314e-01 1.334398644551565427e-02 8.101427050132705698e-01
2.570398836659902448e-05 1.625907543165543423e-01 1.229147444856654170e-02 8.251177712348791715e-01
2.277484144980714272e-05 1.491228118955383319e-01 1.127333002308222865e-02 8.396038580813793839e-01
2.002890353611609932e-05 1.361297383464250554e-01 1.029108455525978849e-02 8.535791770983152116e-01
1.747096067793290226e-05 1.236310764904920978e-01 9.346215435922455850e-03 8.670227080735853908e-01
1.510420436332141258e-05 1.116456255080912063e-01 8.440143838407743182e-03 8.799142306535010505e-01
1.293023066036692042e-05 1.001914126633248747e-01 7.574232581019857413e-03 8.922343547556552679e-01
1.094904962681113731e-05 8.928566618995070758e-02 6.749784077268894400e-03 9.039645497327803980e-01
9.159104899776793787e-06 7.894478937939397589e-02 5.968038376985951299e-03 9.150871722436200173e-01
7.557303318211102647e-06 6.918433591001238447e-02 5.230171301274177953e-03 9.255854927887134931e-01
6.139054369419099386e-06 6.001898645500347573e-02 4.537292674122395120e-03 9.354437208708741291e-01
4.898319191099895699e-06 5.146252660464467610e-02 3.890444653378788420e-03 9.446470287419765910e-01
3.827668802003802243e-06 4.352782613698513714e-02 3.290600163664558764e-03 9.531815736993503041e-01
2.918351178047405908e-06 3.622681966992391533e-02 2.738661433716982341e-03 9.610345188963590468e-01
2.160366736799364190e-06 2.957048872729894917e-02 2.235458640628351645e-03 9.681940526320726992e-01
1.542551742004515451e-06 2.356884525350066983e-02 1.781748663590043691e-03 9.746494060829092865e-01
1.052669091567333669e-06 1.823091661876619085e-02 1.378213950328499582e-03 9.803908694309053651e-01
6.775059074704628632e-07 1.356473218143150472e-02 1.025461501243163376e-03 9.854098063173253319e-01
4.029773047827406453e-07 9.577311550634348691e-03 7.240219820949245211e-04 9.896986664672706713e-01
2.142356797393537386e-07 6.274654970191972936e-03 4.743489970501779673e-04 9.932509960327577936e-01
9.578482535985425243e-08 3.661737449638713393e-03 2.768186450009535449e-04 9.960614439053603331e-01
3.159816764756580676e-08 1.742515349033801897e-03 1.317300173611646308e-04 9.981257546336050890e-01
5.240541303821733022e-09 5.200241336928979052e-04 3.931258809142246236e-05 9.994406632782156796e-01
6.004913899222676926e-06 9.192131420375206918e-01 8.056650633644102388e-02 2.203516260382287761e-04
1.395639280612019425e-05 9.183486117932135873e-01 8.049073263584782811e-02 1.160655570938640135e-03
2.186726232516844972e-05 9.167946205283257211e-01 8.035452957111377525e-02 2.850849900560559202e-03
2.969709755992324470e-05 9.145531598281522179e-01 8.015807169921790321e-02 5.288768472629934436e-03
3.741585854355111902e-05 9.116275586810314024e-01 7.990165079684163896e-02 8.470790522126903088e-03
4.499474901499026603e-05 9.080222073384380810e-01 7.958565165746434023e-02 1.239214100409752328e-02
5.240579233289214455e-05 9.037425252118806984e-01 7.921054927761478348e-02 1.704692551050451810e-02
5.962189217830342775e-05 8.987949479671772934e-01 7.877690772571982469e-02 2.242814430710277085e-02
6.661695165763724283e-05 8.931869165804126043e-01 7.828537918288885900e-02 2.852770423669859223e-02
7.336599927082969709e-05 8.869268657253179811e-01 7.773670292510009849e-02 3.533643134958180942e-02
7.984531169697407717e-05 8.800242109229600151e-01 7.713170419690551505e-02 4.284408488013446981e-02
8.603253044932467519e-05 8.724893343083919284e-01 7.647129296391741438e-02 5.103937272769060174e-02
9.190677108041820894e-05 8.643335689805848876e-01 7.575646254112250455e-02 5.990996847829260785e-02
9.744872409614756357e-05 8.555691819388041575e-01 7.498828809730256895e-02 6.944252996389332910e-02
1.026407469257169350e-04 8.462093556222546331e-01 7.416792503703478756e-02 7.962271934071052382e-02
1.074669463959743962e-04 8.362681680769309400e-01 7.329660726237074986e-02 9.043522466069831012e-02
1.119132512342457662e-04 8.257605717776053122e-01 7.237564531664192335e-02 1.018637829057527089e-01
1.159674741910450552e-04 8.147023711358465370e-01 7.140642441309924537e-02 1.138912044510543287e-01
1.196193634392394997e-04 8.031101987273782106e-01 7.039040235130644696e-02 1.264993989213153425e-01
1.228606429715498624e-04 7.910014902742501519e-01 6.932910732439612200e-02 1.396694024013537261e-01
1.256850417843793422e-04 7.783944584192783456e-01 6.822413562047130453e-02 1.533814059602503499e-01
1.280883117028130535e-04 7.653080653321041593e-01 6.707714922160196158e-02 1.676147854462938236e-01
1.300682337691642389e-04 7.517619941880120393e-01 6.588987330402173992e-02 1.823481325079662763e-01
1.316246131852603788e-04 7.377766195623650658e-01 6.466409364328151721e-02 1.975592867943534170e-01
1.327592628664265770e-04 7.233729767851657666e-01 6.340165392826091484e-02 2.132253692865733741e-01
1.334759757325051335e-04 7.085727303018147794e-01 6.210445298807559800e-02 2.293228167101095671e-01
1.337804859277754582e-04 6.933981410876495222e-01 6.077444193605124889e-02 2.458274169762993400e-01
1.336804192269832410e-04 6.778720331652617892e-01 5.941362123505838921e-02 2.627143455996797661e-01
1.331852329484540306e-04 6.620177592749567630e-01 5.802403768862257616e-02 2.799582030364207164e-01
1.323061457570309329e-04 6.458591657499765937e-01 5.660778136233396429e-02 2.975330528876893865e-01
1.310560577990379897e-04 6.294205566493247250e-01 5.516698244018808373e-02 3.154124609104871357e-01
1.294494616682227890e-04 6.127266572021307089e-01 5.370380802058505321e-02 3.335695347772842378e-01
1.275023447553539713e-04 5.958025766185408578e-01 5.222045885680581812e-02 3.519769645246533241e-01
1.252320835845311113e-04 5.786737703230681040e-01 5.071916604686954599e-02 3.706070636300623500e-01
1.226573307859899636e-04 5.613660016672056274e-01 4.920218767774903190e-02 3.894318106550452852e-01
1.197978953979763500e-04 5.439053031788940729e-01 4.767180542899329687e-02 4.084228913921125748e-01
1.166746172288677898e-04 5.263179374071060845e-01 4.613032114086257351e-02 4.275517414520312864e-01
1.133092360449502100e-04 5.086303574204978917e-01 4.458005335214421105e-02 4.467895892273578973e-01
1.097242563787730513e-04 4.908691670194589851e-01 4.302333381284761948e-02 4.661074991676933954e-01
1.059428087778610452e-04 4.730610807214724045e-01 4.146250397703127311e-02 4.854764153014962669e-01
1.019885083333534921e-04 4.552328835799417384e-01 3.989991148103344543e-02 5.048672049390248162e-01
9.788531134295566421e-05 4.374113908969254894e-01 3.833790661240366049e-02 5.242507024906708502e-01
9.365737097221960581e-05 4.196234078903764431e-01 3.677883877484749986e-02 5.435977533347760016e-01
8.932889278262196931e-05 4.018956893765488481e-01 3.522505295450006901e-02 5.628792576689510829e-01
8.492399099412152098e-05 3.842548995282150104e-01 3.367888619284425955e-02 5.820662142789406746e-01
8.046654634388935787e-05 3.667275717692207726e-01 3.214266407157884142e-02 6.011297641592003860e-01
7.598006639172374401e-05 3.493400688656986830e-01 3.061869721472304517e-02 6.200412339195782163e-01
7.148754910638701655e-05 3.321185432739713894e-01 2.910927781321881458e-02 6.387721789128097960e-01
6.701135054580310477e-05 3.150888978047780009e-01 2.761667617725882540e-02 6.572944260179631737e-01
6.257305741788880165e-05 2.982767466629976383e-01 2.614313732152501180e-02 6.755801160154772944e-01
5.819336527790964158e-05 2.817073769214633039e-01 2.469087758847426928e-02 6.936017454900624823e-01
5.389196308282195711e-05 2.654057104868170480e-01 2.326208131475010488e-02 7.113322081984327916e-01
4.968742478334565836e-05 2.493962666146145590e-01 2.185889754573472343e-02 7.287448358396506620e-01
4.559710859069313646e-05 2.337031250300595220e-01 2.048343680318248650e-02 7.458134381667579360e-01
4.163706450727634614e-05 2.183498897098399283e-01 1.913776791079752071e-02 7.625123423793624955e-01
3.782195065957418288e-05 2.033596533795447581e-01 1.782391488252976774e-02 7.788164317379254742e-01
3.416495891700337183e-05 1.887549627800617635e-01 1.654385387827039811e-02 7.947011833416678384e-01
3.067775022341157667e-05 1.745577847552044481e-01 1.529951023152498202e-02 8.101427050132705698e-01
2.737040000805432928e-05 1.607894732115832115e-01 1.409275555353761700e-02 8.251177712348791715e-01
2.425135398097426825e-05 1.474707370004024742e-01 1.292540491821814186e-02 8.396038580813793839e-01
2.132739455401354287e-05 1.346216087695693009e-01 1.179921413211548753e-02 8.535791770983152116e-01
1.860361806346717091e-05 1.222614148328803330e-01 1.071587709353422069e-02 8.670227080735853908e-01
1.608342290431117122e-05 1.104087461017206895e-01 9.677023244778315547e-03 8.799142306535010505e-01
1.376850861909557708e-05 9.908143012299275298e-02 8.684215121352034661e-03 8.922343547556552679e-01
1.165888591761413100e-05 8.829650426540736063e-02 7.738946001812241349e-03 9.039645497327803980e-01
9.752897536647562403e-06 7.807019009456528380e-02 6.842637661814698902e-03 9.150871722436200173e-01
8.047249782855495827e-06 6.841786897553925328e-02 5.996638235747253631e-03 9.255854927887134931e-01
6.537054536662430472e-06 5.935405893993439541e-02 5.202220189191475441e-03 9.354437208708741291e-01
5.215881431138087109e-06 5.089239285271829338e-02 4.460578405305060112e-03 9.446470287419765910e-01
4.075819857798042615e-06 4.304559791256612478e-02 3.772828388083571127e-03 9.531815736993503041e-01
3.107550391320955440e-06 3.582547651828582591e-02 3.140004585355127276e-03 9.610345188963590468e-01
2.300425167758404030e-06 2.924288853359091611e-02 2.563058834336384706e-03 9.681940526320726992e-01
1.642556696245926055e-06 2.330773498434923763e-02 2.042858932741420386e-03 9.746494060829092865e-01
1.120914532849413029e-06 1.802894322999792909e-02 1.580187339096705834e-03 9.803908694309053651e-01
7.214291973218776229e-07 1.341445367466698180e-02 1.175740008007686299e-03 9.854098063173253319e-01
4.291026695453879361e-07 9.471208159915200930e-03 8.301253728141277932e-04 9.896986664672706713e-01
2.281247628513216569e-07 6.205140455141533451e-03 5.438635121007284745e-04 9.932509960327577936e-01
1.019946378519046452e-07 3.621170453642408305e-03 3.173856409972586334e-04 9.960614439053603331e-01
3.364670399397122487e-08 1.723210684469456133e-03 1.510346819254548834e-04 9.981257546336050890e-01
5.580290097342191765e-09 5.142629841731194418e-04 4.507373761120092581e-05 9.994406632782156796e-01
6.361370885487046420e-06 9.082768849412841128e-01 9.150276343267771395e-02 2.203516260382287761e-04
1.478485659465766728e-05 9.074226403691314502e-01 9.141670405992996518e-02 1.160655570938640135e-03
2.316532230689290843e-05 9.058871375779402602e-01 9.126201252149923615e-02 2.850849900560559202e-03
3.145994346823502013e-05 9.036723444582952514e-01 9.103888706907481421e-02 5.288768472629934436e-03
3.963689691291969201e-05 9.007815503921907663e-01 9.074765908568244166e-02 8.470790522126903088e-03
4.766567700842599622e-05 8.972190933984720562e-01 9.038876559743036498e-02 1.239214100409752328e-02
5.551664639529548613e-05 8.929903284116789131e-01 8.996274607781662436e-02 1.704692551050451810e-02
6.316110029317887307e-05 8.881016145298639142e-01 8.947024116303320396e-02 2.242814430710277085e-02
7.057139267386470963e-05 8.825603042007567067e-01 8.891199156254475655e-02 2.852770423669859223e-02
7.772106970701684811e-05 8.763747317473036258e-01 8.828883690311450927e-02 3.533643134958180942e-02
8.458499983447208021e-05 8.695542006702415838e-01 8.760171444962389087e-02 4.284408488013446981e-02
9.113949734998809361e-05 8.621089695840902234e-01 8.685165768821928589e-02 5.103937272769060174e-02
9.736243808687704423e-05 8.540502367532767369e-01 8.603979476843054419e-02 5.990996847829260785e-02
1.032333663224278418e-04 8.453901232315279568e-01 8.516734680457871409e-02 6.944252996389332910e-02
1.087335922072789470e-04 8.361416546211434264e-01 8.423562603814604977e-02 7.962271934071052382e-02
1.138462791355000135e-04 8.263187414758098592e-01 8.324603386349183065e-02 9.043522466069831012e-02
1.185565205512580447e-04 8.159361583745530222e-01 8.220005871969426892e-02 1.018637829057527089e-01
1.228514057591866329e-04 8.050095216973518486e-01 8.109927385159387825e-02 1.138912044510543287e-01
1.267200743746507859e-04 7.935552661353310056e-01 7.994533494335359647e-02 1.264993989213153425e-01
1.301537591192785716e-04 7.815906199705785484e-01 7.873997762806772549e-02 1.396694024013537261e-01
1.331458167371677109e-04 7.691335791626023877e-01 7.748501487714720692e-02 1.533814059602503499e-01
1.356917468779928956e-04 7.562028802803072436e-01 7.618233427339898833e-02 1.676147854462938236e-01
1.377891988647815806e-04 7.428179723201391305e-01 7.483389517189459328e-02 1.823481325079662763e-01
1.394379663359699697e-04 7.289989874527524893e-01 7.344172575289414917e-02 1.975592867943534170e-01
1.406399698231360984e-04 7.147667107421702415e-01 7.200791997125632893e-02 2.132253692865733741e-01
1.413992273971899512e-04 7.001425488829695620e-01 7.053463440692081532e-02 2.293228167101095671e-01
1.417218135862737438e-04 6.851484980025013272e-01 6.902408502119938838e-02 2.458274169762993400e-01
1.416158068378491281e-04 6.698071105765665001e-01 6.747854382375373383e-02 2.627143455996797661e-01
1.410912258650001867e-04 6.541414615083067652e-01 6.590033545527257397e-02 2.799582030364207164e-01
1.401599552824115758e-04 6.381751134213227150e-01 6.429183369098784295e-02 2.975330528876893865e-01
1.388356610004729929e-04 6.219320812192242753e-01 6.265545787028858893e-02 3.154124609104871357e-01
1.371336959060813802e-04 6.054367959649132880e-01 6.099366925780247417e-02 3.335695347772842378e-01
1.350709964156246445e-04 5.887140681339280146e-01 5.930896734141866133e-02 3.519769645246533241e-01
1.326659705390015331e-04 5.717890502971186839e-01 5.760388607281902162e-02 3.706070636300623500e-01
1.299383781430329336e-04 5.546871992887815184e-01 5.588099005617325199e-02 3.894318106550452852e-01
1.269092041479493870e-04 5.374342379171572759e-01 5.414287069073009384e-02 4.084228913921125748e-01
1.236005254315374134e-04 5.200561162748640331e-01 5.239214227310462491e-02 4.275517414520312864e-01
1.200353722517873226e-04 5.025789727075122837e-01 5.063143806512981904e-02 4.467895892273578973e-01
1.162375850301529623e-04 4.850290944991280662e-01 4.886340633317853843e-02 4.661074991676933954e-01
1.122316673638646268e-04 4.674328783335844339e-01 4.709070636491929918e-02 4.854764153014962669e-01
1.080426361567035886e-04 4.498167905914798315e-01 4.531600446949529681e-02 5.048672049390248162e-01
1.036958697733398471e-04 4.322073275421871585e-01 4.354196996714193579e-02 5.242507024906708502e-01
9.921695513253921529e-05 4.146309754909485168e-01 4.177127117427553715e-02 5.435977533347760016e-01
9.463153465926042349e-05 3.971141709409564680e-01 4.000657139009244911e-02 5.628792576689510829e-01
8.996515401483122639e-05 3.796832608303453149e-01 3.825052489071401052e-02 5.820662142789406746e-01
8.524311151804747882e-05 3.623644629038961229e-01 3.650577293690349112e-02 6.011297641592003860e-01
8.049031015819415496e-05 3.451838262790621892e-01 3.477493980135959450e-02 6.200412339195782163e-01
7.573111308374687214e-05 3.281671922656287377e-01 3.306062882156146632e-02 6.387721789128097960e-01
7.098920342794923027e-05 3.113401554979341457e-01 3.136541848410268063e-02 6.572944260179631737e-01
6.628744930474255153e-05 2.947280254381193787e-01 2.969185854640332689e-02 6.755801160154772944e-01
6.164777477580944166e-05 2.783557883083036533e-01 2.804246620163386439e-02 6.936017454900624823e-01
5.709103755195966268e-05 2.622480695089483005e-01 2.641972229261890792e-02 7.113322081984327916e-01
5.263691415001279681e-05 2.464290965799332822e-01 2.482606758041605577e-02 7.287448358396506620e-01
4.830379317991125905e-05 2.309226627600604598e-01 2.326389907318160422e-02 7.458134381667579360e-01
4.410867738636860752e-05 2.157520911997918844e-01 2.173556642084562007e-02 7.625123423793624955e-01
4.006709501518213143e-05 2.009401998810551593e-01 2.024336838101936653e-02 7.788164317379254742e-01
3.619302101677427595e-05 1.865092672968817755e-01 1.878954936145038612e-02 7.947011833416678384e-01
3.249880853890614894e-05 1.724809989425026835e-01 1.737629604422669116e-02 8.101427050132705698e-01
2.899513109720188358e-05 1.588764946683123291e-01 1.600573409680844383e-02 8.251177712348791715e-01
2.569093574650258512e-05 1.457162169437885568e-01 1.467992497483205927e-02 8.396038580813793839e-01
2.259340750860043719e-05 1.330199600801809101e-01 1.340086282150387831e-02 8.535791770983152116e-01
1.970794524280862955e-05 1.208068204581761451e-01 1.217047146823851955e-02 8.670227080735853908e-01
1.703814907582684287e-05 1.090951678054343787e-01 1.099060154106451526e-02 8.799142306535010505e-01
1.458581943655011736e-05 9.790261756719531583e-02 9.863027677149471817e-03 8.922343547556552679e-01
1.235096767051500347e-05 8.724600441158125719e-02 8.789445855638344796e-03 9.039645497327803980e-01
1.033183813789558707e-05 7.714135690955048474e-02 7.771470846829553469e-03 9.150871722436200173e-01
8.524941628809290137e-06 6.760387342774432096e-02 6.810633783542185959e-03 9.255854927887134931e-01
6.925099860590580918e-06 5.864789927077052045e-02 5.908379858355350400e-03 9.354437208708741291e-01
5.525500754055681254e-06 5.028690510779088019e-02 5.066066150232528820e-03 9.446470287419765910e-01
4.317764120022224294e-06 4.253346671675928281e-02 4.284959583890413093e-03 9.531815736993503041e-01
3.292017323860708126e-06 3.539924607848743410e-02 3.566235025153574600e-03 9.610345188963590468e-01
2.436980435025769275e-06 2.889497385242023597e-02 2.910973515507120357e-03 9.681940526320726992e-01
1.740060310708737128e-06 2.303043326784559586e-02 2.320160649245173179e-03 9.746494060829092865e-01
1.187453008328829693e-06 1.781444547173083315e-02 1.794685097363801773e-03 9.803908694309053651e-01
7.642538708802726250e-07 1.325485639794998782e-02 1.335337284724735785e-03 9.854098063173253319e-01
4.545745825405009598e-07 9.358525298115427660e-03 9.428082346139565750e-04 9.896986664672706713e-01
2.416664500133611567e-07 6.131315345129229044e-03 6.176886221130328813e-04 9.932509960327577936e-01
1.080491295288830792e-07 3.578087898292281466e-03 3.604681963473299611e-04 9.960614439053603331e-01
3.564400202433479870e-08 1.702708937687869017e-03 1.715364287070419991e-04 9.981257546336050890e-01
5.911541040147049262e-09 5.081445857811894840e-04 5.119213600307537249e-05 9.994406632782156796e-01
6.708140561476734975e-06 8.967187217742313976e-01 1.030609265997304291e-01 2.203516260382287761e-04
1.559080550459783875e-05 8.958753477838508061e-01 1.029639966452104982e-01 1.160655570938640135e-03
2.442810535400067391e-05 8.943593848401425461e-01 1.027897652592968947e-01 2.850849900560559202e-03
3.317488111288997740e-05 8.921727757915474122e-01 1.025384557358225979e-01 5.288768472629934436e-03
4.179757487796141677e-05 8.893187681614431739e-01 1.022104413164299785e-01 8.470790522126903088e-03
5.026401810024169514e-05 8.858016447657623971e-01 1.018062142301400241e-01 1.239214100409752328e-02
5.854295783493366513e-05 8.816266923954991785e-01 1.013263820939962478e-01 1.704692551050451810e-02
6.660412455290035702e-05 8.768001892268049158e-01 1.007716664660923689e-01 2.242814430710277085e-02
7.441836519161054491e-05 8.713293941447602942e-01 1.001429016185410581e-01 2.852770423669859223e-02
8.195778387524141112e-05 8.652225354149349901e-01 9.944103323548314499e-02 3.533643134958180942e-02
8.919587907955826768e-05 8.584887981475378682e-01 9.866711697232766198e-02 4.284408488013446981e-02
9.610767394821495037e-05 8.511383104123808607e-01 9.782231685992853754e-02 5.103937272769060174e-02
1.026698382867268069e-04 8.431821279717872653e-01 9.690790354992012690e-02 5.990996847829260785e-02
1.088608012944436643e-04 8.346322176345398747e-01 9.592525240156685173e-02 6.944252996389332910e-02
1.146608543049716032e-04 8.255014392472760365e-01 9.487584141201343968e-02 7.962271934071052382e-02
1.200522429189536378e-04 8.158035263466827391e-01 9.376124899261895074e-02 9.043522466069831012e-02
1.250192479976041998e-04 8.055530654997399287e-01 9.258315159450736243e-02 1.018637829057527089e-01
1.295482550605191196e-04 7.947654743621490603e-01 9.134332118679666657e-02 1.138912044510543287e-01
1.336278117041214653e-04 7.834569784874415577e-01 9.004362259124309986e-02 1.264993989213153425e-01
1.372486727300539257e-04 7.716445869213703901e-01 8.868601067727588383e-02 1.396694024013537261e-01
1.404038327466830972e-04 7.593460666181262031e-01 8.727252742162344701e-02 1.533814059602503499e-01
1.430885460815585356e-04 7.465799157167644085e-01 8.580529883694176796e-02 1.676147854462938236e-01
1.453003339181122716e-04 7.333653357179752419e-01 8.428653177405853736e-02 1.823481325079662763e-01
1.470389786456434162e-04 7.197222026030093422e-01 8.271851060263724076e-02 1.975592867943534170e-01
1.483065054873326956e-04 7.056710369381742343e-01 8.110359377525239166e-02 2.132253692865733741e-01
1.491071515463038473e-04 6.912329730098494274e-01 7.944421028004094998e-02 2.293228167101095671e-01
1.494473224840654193e-04 6.764297270364363346e-01 7.774285598726438096e-02 2.458274169762993400e-01
1.493355371186625411e-04 6.612835645050438860e-01 7.600208989527634795e-02 2.627143455996797661e-01
1.487823603011034323e-04 6.458172666820383157e-01 7.422453028154091248e-02 2.799582030364207164e-01
1.478003244976219843e-04 6.300540963478200585e-01 7.241285076449055502e-02 2.975330528876893865e-01
1.464038405717639415e-04 6.140177628073655303e-01 7.056977628214733400e-02 3.154124609104871357e-01
1.446090983236813881e-04 5.977323862291612500e-01 6.869807899355445668e-02 3.335695347772842378e-01
1.424339574040350083e-04 5.812224613661621797e-01 6.680057410918449623e-02 3.519769645246533241e-01
1.398978292761839288e-04 5.645128207133441878e-01 6.488011565659346225e-02 3.706070636300623500e-01
1.370215509525421081e-04 5.476285971572633082e-01 6.293959218769140662e-02 3.894318106550452852e-01
1.338272512787800825e-04 5.305951861738018582e-01 6.098192243408551150e-02 4.084228913921125748e-01
1.303382105826788424e-04 5.134382076309407239e-01 5.901005091702787864e-02 4.275517414520312864e-01
1.265787145426789252e-04 4.961834672540638147e-01 5.702694351857828803e-02 4.467895892273578973e-01
1.225739031641401896e-04 4.788569178116731107e-01 5.503558302063343843e-02 4.661074991676933954e-01
1.183496157790936919e-04 4.614846200799639919e-01 5.303896461853974120e-02 4.854764153014962669e-01
1.139322330073772879e-04 4.440927036449400234e-01 5.104009141603521593e-02 5.048672049390248162e-01
1.093485166335954800e-04 4.267073276010334704e-01 4.904196990829567948e-02 5.242507024906708502e-01
1.046254483651044251e-04 4.093546412053430394e-01 4.704760545988101450e-02 5.435977533347760016e-01
9.979006844119478752e-05 3.920607445466679497e-01 4.505999778438096737e-02 5.628792576689510829e-01
9.486931506276811369e-05 3.748516492884975682e-01 4.308213643256170178e-02 5.820662142789406746e-01
8.988986560511137149e-05 3.577532395450022662e-01 4.111699629579740334e-02 6.011297641592003860e-01
8.487798056388367836e-05 3.407912329488698155e-01 3.916753313155196814e-02 6.200412339195782163e-01
7.985935116624921901e-05 3.239911419695509220e-01 3.723667911763928196e-02 6.387721789128097960e-01
7.485895155529666896e-05 3.073782355400863642e-01 3.532733844195046213e-02 6.572944260179631737e-01
6.990089642665620376e-05 2.909775010502425596e-01 3.344238293428014597e-02 6.755801160154772944e-01
6.500830496172642933e-05 2.748136067631143931e-01 3.158464774682306908e-02 6.936017454900624823e-01
6.020317186234462007e-05 2.589108647117295270e-01 2.975692708983773693e-02 7.113322081984327916e-01
5.550624624736612609e-05 2.432931941314586677e-01 2.796197002889067029e-02 7.287448358396506620e-01
5.093691912266758463e-05 2.279840854832385633e-01 2.620247635000355624e-02 7.458134381667579360e-01
4.651312008291068329e-05 2.130065651217156741e-01 2.448109249892177486e-02 7.625123423793624955e-01
4.225122384627432679e-05 1.983831606614613330e-01 2.280040760061324834e-02 7.788164317379254742e-01
3.816596716266054451e-05 1.841358670933478381e-01 2.116294956498432356e-02 7.947011833416678384e-01
3.427037657195356721e-05 1.702861137020591498e-01 1.957118128467028040e-02 8.101427050132705698e-01
3.057570742215631336e-05 1.568547318344993835e-01 1.802749693062144498e-02 8.251177712348791715e-01
2.709139448803130025e-05 1.438619235675667740e-01 1.653421835105384208e-02 8.396038580813793839e-01
2.382501445972705898e-05 1.313272313224949084e-01 1.509359157918988004e-02 8.535791770983152116e-01
2.078226049800979225e-05 1.192695084713818465e-01 1.370778345503281814e-02 8.670227080735853908e-01
1.796692897890839684e-05 1.077068909802307850e-01 1.237887836626822002e-02 8.799142306535010505e-01
1.538091847590904231e-05 9.665677013115003824e-02 1.110887511319463838e-02 8.922343547556552679e-01
1.302424095301371385e-05 8.613576636481246052e-02 9.899683902407141467e-03 9.039645497327803980e-01
1.089504506733743843e-05 7.615970428261387148e-02 8.753123473766166729e-03 9.150871722436200173e-01
8.989651405942000899e-06 6.674358884629405519e-02 7.670918364992451721e-03 9.255854927887134931e-01
7.302599408735441168e-06 5.790158281109292204e-02 6.654696318033004321e-03 9.354437208708741291e-01
5.826705657944563844e-06 4.964698542686729610e-02 5.705985831156168420e-03 9.446470287419765910e-01
4.553133145323973090e-06 4.199221244009176957e-02 4.826213860557926338e-03 9.531815736993503041e-01
3.471471061317208419e-06 3.494877742850932556e-02 4.016703675131627627e-03 9.610345188963590468e-01
2.569824586240888102e-06 2.852727449990877240e-02 3.278672868018583930e-03 9.681940526320726992e-01
1.834914102605008015e-06 2.273736238832524403e-02 2.613231528765413980e-03 9.746494060829092865e-01
1.252183190291744893e-06 1.758774998833079195e-02 2.021380580763787460e-03 9.803908694309053651e-01
8.059147128512444891e-07 1.308618339135536601e-02 1.504010291319246573e-03 9.854098063173253319e-01
4.793542540198582511e-07 9.239434562468562540e-03 1.061898970260766184e-03 9.896986664672706713e-01
2.548401193493057259e-07 6.053292063503690201e-03 6.957119037384607019e-04 9.932509960327577936e-01
1.139390803448587949e-07 3.532555391145830725e-03 4.060007034937807013e-04 9.960614439053603331e-01
3.758702016546430366e-08 1.681041329435251086e-03 1.932040369596044194e-04 9.981257546336050890e-01
6.233789688747041301e-09 5.016782558192600661e-04 5.765846596506030153e-05 9.994406632782156796e-01
7.044694852009804444e-06 8.845562536997431113e-01 1.152233946742187709e-01 2.203516260382287761e-04
1.637301220366019536e-05 8.837243186466610112e-01 1.151150257824002932e-01 1.160655570938640135e-03
2.565368844832285184e-05 8.822289171682788922e-01 1.149202329311606041e-01 2.850849900560559202e-03
3.483929891602702478e-05 8.800719657615944103e-01 1.146392657657756553e-01 5.288768472629934436e-03
4.389460206904913345e-05 8.772566679028404035e-01 1.142725415750326934e-01 8.470790522126903088e-03
5.278581542932810191e-05 8.737872483188180439e-01 1.138206106770844328e-01 1.239214100409752328e-02
6.148011805977936076e-05 8.696689220941709042e-01 1.132841523953245777e-01 1.704692551050451810e-02
6.994572177795059444e-05 8.649078822522424659e-01 1.126639734406547078e-01 2.242814430710277085e-02
7.815201088226967426e-05 8.595112892236532742e-01 1.119610065396481335e-01 2.852770423669859223e-02
8.606968993221918987e-05 8.534872596715101789e-01 1.111763089789079006e-01 3.533643134958180942e-02
9.367092779491877606e-05 8.468448541255860773e-01 1.103110609942793974e-01 4.284408488013446981e-02
1.009294944995279772e-04 8.395940632856091490e-01 1.093665639867001937e-01 5.103937272769060174e-02
1.078208893517819508e-04 8.317457929612441792e-01 1.083442385604631575e-01 5.990996847829260785e-02
1.143224593218430734e-04 8.233118476518159756e-01 1.072456223842906953e-01 6.944252996389332910e-02
1.204135069393150707e-04 8.143049127819604882e-01 1.060723678773290435e-01 7.962271934071052382e-02
1.260753870484197510e-04 8.047385356162397585e-01 1.048262397230619314e-01 9.043522466069831012e-02
1.312915918650602314e-04 7.946271048796007541e-01 1.035091122146465370e-01 1.018637829057527089e-01
